region_list,model_name,area,BGC_GPP,model_log10ratio,burke_growth_log10ratio,burke_level_log10ratio,newell_growth_log10ratio,newell_level_log10ratio
Moldova,MIROC-ES2L,67333591040.0,2.8412502423151347,0.09406526870202993,-0.5202734609280795,-0.30235025951594596,-0.5111381613527739,-0.2722114935209168
Mongolia,MIROC-ES2L,1658028711936.0,1.1645535988196425,0.03953498651488649,3.535852194010253,0.022456603661722255,0.7585479740602241,0.02677323191372151
Morocco,MIROC-ES2L,579138314240.0,1.7261722399328783,-0.097881307032804,-4.519109591151661,-0.1672026907780134,-1.6227047191013764,-0.13193157904126496
Mozambique,MIROC-ES2L,927398223872.0,6.988657686811967,-0.03818962859280213,-2.3004917470611255,-0.06034563855183545,-1.0294712594856348,-0.037025516651172014
Myanmar,MIROC-ES2L,903519870976.0,6.28471950496778,0.012661138959079193,-1.2170261557227933,-0.03146552773376262,-0.5178017800658665,-0.017480863170781173
Namibia,MIROC-ES2L,899658211328.0,2.1934435764725415,0.00016369364799060572,-2.0864068220539655,-0.10450458591516398,-1.0193010785695837,-0.07904597596496804
Nepal,MIROC-ES2L,171410006016.0,4.6005872709994335,0.024928926817438,-0.13664197216993507,0.022831604208892096,-0.1214106682316764,0.02956585506000304
Netherlands,MIROC-ES2L,60221812736.0,3.2399689650444747,0.07455996720713243,0.5050691386885438,0.010134553026349195,0.05922565008592583,0.012690853373316944
New Zealand,MIROC-ES2L,137987641344.0,2.184364944187406,0.11521201279733496,0.2034593148622043,0.018501427819258877,-0.000351692533835171,0.01821005148912522
Nicaragua,MIROC-ES2L,189382328320.0,7.549551951189655,-0.09239818077770198,-3.3862658447707696,-0.12324243009076695,-1.1926889204407196,-0.1031120787158556
Niger,MIROC-ES2L,1109494071296.0,0.12368677473256999,-0.7227853699230953,-0.86040818397752,-0.018856246509887556,0.2104895729279714,0.04118803367923034
Nigeria,MIROC-ES2L,1050757267456.0,4.384328135567917,-0.08013463063776063,-2.345383006149825,-0.08746412474446216,-0.5945149441178269,-0.0562950976963322
North Korea,MIROC-ES2L,73806921728.0,5.10300281712374,0.09698987294451038,0.9065448772430005,0.02208975389200924,0.042692346490331656,0.011184824301642946
Norway,MIROC-ES2L,327202365440.0,1.7918716054285502,0.04870638708711049,3.2274690995244364,0.08636986574302478,0.6778425678057294,0.08537644197990331
Pakistan,MIROC-ES2L,835554213888.0,0.12799457503938005,0.20278091337746387,-3.490354057734671,-0.4197811878298075,-1.5499705307555827,-0.3713187059934262
Papua New Guinea,MIROC-ES2L,384946675712.0,5.890500306917393,-0.014888009740026877,-1.5902502066463764,-0.04083227316968232,-0.7521940106839955,-0.025548280356005447
Paraguay,MIROC-ES2L,445664591872.0,4.601422059189221,-0.2598618124000452,-2.62229360232379,-0.1134234025243992,-0.4488872721025038,-0.08417668528776094
Peru,MIROC-ES2L,1237427077120.0,5.403740808654592,0.018227622522320342,-1.378360447769603,-0.02930801002164874,-0.6907475037341353,-0.020508158472162405
Philippines,MIROC-ES2L,280433745920.0,5.175840376236449,0.012224420086120092,-1.9168834827699428,-0.06083448625997593,-0.5344635854393438,-0.03651020071034654
Poland,MIROC-ES2L,293560143872.0,4.384061719225745,0.048344584438739326,1.2794864752082018,0.04476584309644867,0.43798560431979994,0.04685714646316753
Portugal,MIROC-ES2L,73806921728.0,9.78897818167582,0.0015369929955593345,-1.5454465911909774,-0.015587584310428098,-0.9164636746521373,-0.02750609054524515
Romania,MIROC-ES2L,134667182080.0,5.816336872575969,0.03388668380973709,0.4624747887786754,0.08763945600009716,0.06275093996162309,0.1023093865824198
Russia,MIROC-ES2L,16686039803904.0,2.4986153573266754,0.10477228706517527,5.988979067861719,0.1213070398523893,0.9680753578230972,0.12002841636521608
S. Sudan,MIROC-ES2L,673599586304.0,8.255015397012112,-0.04890468849405313,-2.1819757581372987,-0.07581513842633567,-1.0306888988575684,-0.05342191250843217
Senegal,MIROC-ES2L,93551886336.0,0.4172807704931315,-0.5795381011282738,-5.046772841348613,-0.4065975783106355,-1.0795198029239428,-0.3672595550586858
Serbia,MIROC-ES2L,208641691648.0,4.470337798281349,0.04723928498924446,-0.09448550191256204,0.012335223124452739,-0.14315284502377354,0.022740426553489478
Sierra Leone,MIROC-ES2L,95605850112.0,8.284242959170466,-0.027295087171796375,-2.415032198991719,-0.10359769303178747,-1.1171040665798475,-0.0788646254662772
Slovakia,MIROC-ES2L,63853432832.0,3.7179410760979543,0.035572374169311846,0.9625064156782431,0.08949133610290418,0.2027552204642547,0.08951039220005005
Slovenia,MIROC-ES2L,67333591040.0,3.543834715449674,0.03757785559660144,0.5006931772803648,0.08457290716500043,0.0314469766467444,0.08847400163326666
South Africa,MIROC-ES2L,1105210933248.0,2.9978807594176176,-0.015961371014687826,-1.5204786899058809,-0.0959607294222884,-0.6900900107455237,-0.08288666172853687
Spain,MIROC-ES2L,516298326016.0,6.596243728717917,-0.005836367473879601,-1.6947144480680576,-0.04605174911783823,-0.9641766512524714,-0.05165455832155434
Sudan,MIROC-ES2L,1952882843648.0,1.0043780265038083,-0.24412861040105266,-1.761212653743747,-0.16383845977424272,-0.1212527897909805,-0.08484445793872458
Suriname,MIROC-ES2L,96753295360.0,8.200048166637373,0.02484908942054376,-3.3706426366380335,-0.04168697116366689,-1.2158680867695595,-0.028190195763378716
Sweden,MIROC-ES2L,389989806080.0,3.352046176974503,0.06576508049171542,2.9473426264843097,0.1013961457668097,0.677610101028209,0.10473446725393165
Taiwan,MIROC-ES2L,88816099328.0,6.876956732376445,0.03479093977756181,-1.8711216719747517,-0.09660371972728915,-0.7563748564573514,-0.07512464820100416
Tajikistan,MIROC-ES2L,150591651840.0,0.6569965038138615,0.31342738406198745,1.4682455838033224,-0.13523399726743363,0.07459992313806173,-0.11293199741374048
Tanzania,MIROC-ES2L,1060613300224.0,4.46192226259201,-0.026972665283724266,-2.1024796960753784,-0.04986071276359252,-0.9354090614314032,-0.0296901892997762
Thailand,MIROC-ES2L,371485163520.0,5.232516256515934,0.010366319954608462,-1.011836160015584,-0.009904914405059003,-0.28642189349257685,0.007869137724630888
Turkey,MIROC-ES2L,752958259200.0,3.502439082747106,-0.055623115811917846,-1.1457575040745347,0.008590804287251192,-0.6571608949239935,0.007794996030253461
Uganda,MIROC-ES2L,193966653440.0,7.3782724606724495,0.010200255875603484,-1.7566575728574882,-0.10977632656066906,-0.9351628646101198,-0.09442223894498573
Ukraine,MIROC-ES2L,627639468032.0,2.8067067629303115,0.025037149565275075,0.8040815609319595,0.015851415890678653,0.07015133145388344,0.02124705210307542
United Kingdom,MIROC-ES2L,169208176640.0,2.6396086979910627,0.06650088732195046,0.40544510770038233,0.06888068294589912,0.05187420712061125,0.07143669697951133
United States of America,MIROC-ES2L,9347422392320.0,3.5584428112763553,0.016924769245887743,0.2521214483948268,-0.005321479746178986,-0.08465562553446165,-0.0002920350520276879
Uruguay,MIROC-ES2L,161767768064.0,2.9534616276992547,0.01851089688077231,-0.005306856355308646,0.019021716528501268,0.21371597164663345,0.02749386874800662
Uzbekistan,MIROC-ES2L,507014774784.0,0.21577151374670683,0.18928189993944827,-0.4175503315124452,0.0007118975523810677,-0.09497780372806688,0.02280620043690448
Venezuela,MIROC-ES2L,1058088378368.0,6.789037116358197,-0.03814492723985306,-2.6654928001042117,-0.042292347489480304,-1.0173061550541267,-0.02012458347827245
Zambia,MIROC-ES2L,660335001600.0,7.612647209855584,-0.002548583308906329,-1.843186026253813,-0.03863322313275827,-0.7741987299925828,-0.02255264296533836
Zimbabwe,MIROC-ES2L,365603110912.0,6.570085870096831,-0.020552386610824397,-2.280878062867097,-0.02648251336695232,-0.9874156742673346,-0.011949731000917566
eSwatini,MIROC-ES2L,86810673152.0,6.764902477078209,-0.017884735724153254,-1.3034532379145307,-0.04559850923854377,-0.5117241539972875,-0.03517335856327257
