years,model_name,model_cumulative,burke_growth,burke_growth_5,burke_growth_25,burke_growth_75,burke_growth_95,burke_level,burke_level_5,burke_level_25,burke_level_75,burke_level_95,newell_growth,newell_growth_5,newell_growth_25,newell_growth_75,newell_growth_95,newell_level,newell_level_5,newell_level_25,newell_level_75,newell_level_95
2064,CNRM-ESM2-1,-3.023491303520842,-99.35907033352947,-99.87084959864048,-99.64885316493042,-98.42732356581885,-96.06886435790051,-17.728695575183217,-19.973012173997983,-18.53123594962829,-16.50544683601921,-15.179392413967674,-42.76059110106732,-99.99654702307328,-96.5874430830849,0.6400661723501511,195.15068814233047,-11.43823648552526,-26.90962414308146,-15.08980972752716,-6.202135844234102,-0.609188856209595
2065,CNRM-ESM2-1,-2.5860314138377527,-99.44601628631925,-99.89390561773006,-99.70228411279206,-98.59660168160738,-96.3937270746271,-17.85713676998967,-20.733408041246705,-18.92015599893968,-16.309813303810373,-14.546211528311748,-42.912041394520486,-99.9975759225077,-96.81806891932784,0.5722344943489555,215.33964027245023,-10.305213687195314,-32.03785687031913,-14.507510453492145,-5.567357861639122,4.5980744935574736
2066,CNRM-ESM2-1,-2.334617586257104,-99.54019384948954,-99.91670372718777,-99.75804860001767,-98.79754264633492,-96.80892595389905,-21.189341307174324,-24.15858284499618,-22.221758793930046,-19.542439540681013,-17.77868874085834,-43.91056977723174,-99.9983213765607,-97.11296127277262,-2.6747621182095616,226.52179698778676,-12.667196651967,-34.244047638138134,-17.711536690695805,-6.2810869758144205,2.7998682265099446
2067,CNRM-ESM2-1,-7.868817122644723,-99.64192084124309,-99.93897951061065,-99.81675294672239,-99.03320642545184,-97.33349360043671,-26.39589041763861,-29.513256414289824,-27.50016452331091,-24.70788587691921,-22.880412724765442,-48.75701034028894,-99.99890330021972,-97.54068534557685,-6.890914294789797,223.02992573165747,-18.35243163607292,-39.35321024179164,-22.74963148502982,-13.567897954866803,-2.003807454839479
2068,CNRM-ESM2-1,-3.243951358267283,-99.69811015886596,-99.95147740460186,-99.84867530718358,-99.15690171471307,-97.596635975577,-20.52355072376312,-23.694587812813815,-21.668586948626356,-18.715435197384988,-16.73706414191596,-45.23201256577734,-99.99923329401005,-97.74941637912035,-1.1009856794464756,245.9850375261925,-12.71833660695283,-34.535381354144675,-16.80680536968604,-7.026813706403178,2.7281202777575286
2069,CNRM-ESM2-1,-8.037777492932918,-99.75652540408554,-99.96317985749343,-99.88073322539594,-99.29763569725026,-97.92054964961832,-23.88475919519929,-26.91704274173916,-24.992328704801594,-22.1963010714506,-20.30928157784525,-48.13789042094135,-99.99948564550186,-98.04007053362247,-2.6191369508568596,257.322660955274,-15.435496207491024,-36.70964027511569,-20.219187260731953,-9.274122265046248,1.0509384050987511
2070,CNRM-ESM2-1,-6.532481645077937,-99.80516007930807,-99.97230668555612,-99.90697733463485,-99.41980666620357,-98.2166990707208,-24.01084900136363,-26.951870617240957,-25.06962524967995,-22.37144987993006,-20.552004452320126,-49.62924083375445,-99.99964913678602,-98.30889932879616,-1.5964818895736865,264.47954691779046,-16.110569778297528,-35.40056422360437,-20.482567855145163,-10.089876957004806,-0.7096971996416124
2071,CNRM-ESM2-1,-1.5251871464296518,-99.83964648356815,-99.978832308952,-99.92534061853836,-99.5034290461243,-98.42270448197694,-23.677140922426865,-27.248370963738942,-25.041157338535534,-21.893746465328167,-19.81996777061591,-49.58718278693981,-99.99977244301719,-98.49129801105755,-0.8506401350378612,294.4266253752719,-13.23491137346537,-40.12486545229025,-19.660132769538453,-7.9568353399854015,5.211774856666284
2072,CNRM-ESM2-1,-6.443366393409466,-99.87117873448767,-99.98409345069044,-99.94153296708565,-99.5861970581749,-98.64102427149177,-24.590937991527195,-27.787593228186637,-25.74592861171453,-22.793372747309128,-20.79771155248471,-50.522339961516266,-99.99984824392975,-98.68002210394641,-0.5257640580899392,305.88089106841574,-15.838893147182976,-38.61595189489904,-20.75247127013219,-8.397222296623774,2.4233676083041362
2073,CNRM-ESM2-1,-3.7043176457186466,-99.89629768680362,-99.98804223238035,-99.95419675239864,-99.65590905260771,-98.8261044769692,-24.363535084032517,-27.527344700627644,-25.485143313529722,-22.639610198798042,-20.750064598059982,-52.06002822898266,-99.99989844083022,-98.84745757316618,1.3190804692261304,321.76247748351994,-15.545430103855878,-38.71752729491084,-20.6066742027347,-9.941240299641196,0.9912294690260914
2074,CNRM-ESM2-1,-6.407215920209996,-99.91633333395727,-99.99099364935611,-99.96404074358945,-99.71160765755577,-98.97416724365432,-25.33768287512489,-28.83422401202178,-26.593182585052176,-23.379014578436685,-21.270411586361583,-52.894144561703015,-99.99993377981086,-98.99606260892419,-0.2808058577596473,346.5103426640526,-15.494831514294916,-41.30789176061526,-21.161671367408598,-9.200172319309818,3.911895086730332
2075,CNRM-ESM2-1,-0.6665923258147521,-99.93377762739351,-99.99340012827444,-99.97237163608015,-99.76237372634642,-99.11883223580084,-27.39072279886493,-31.03169688071299,-28.717240796475807,-25.365344868371064,-23.161826318435487,-54.27552898481798,-99.99995808097195,-99.12461241109487,-2.9710544449135234,373.4192923395727,-16.373954916638212,-43.62968542997315,-23.004504806522274,-9.368502455468441,4.843697014479122
2076,CNRM-ESM2-1,-7.793862983506039,-99.94737578352563,-99.995091090381,-99.97857770219285,-99.80465647240575,-99.24842227639412,-25.219072786850038,-28.36557394508812,-26.346738140792525,-23.438305032324514,-21.55215647544283,-54.7688258819169,-99.99997182850181,-99.2428918100872,2.6323643375097294,383.4994646857354,-16.408757384582422,-39.47168473216613,-21.454126553154673,-9.593338574755617,0.606427023387317
2077,CNRM-ESM2-1,-10.256484906157326,-99.96150845210906,-99.99664297357089,-99.98481712296427,-99.85172511429833,-99.40197089342456,-32.249182001829425,-35.79553174656398,-33.61475279038314,-30.481681151727813,-28.40113543021876,-59.4462917091778,-99.9999823609871,-99.39733315697494,-3.5723023274729093,376.79986954970104,-21.773693855563188,-46.13254904825797,-28.182054807031143,-17.575287316708522,-2.8333235420654224
2078,CNRM-ESM2-1,-8.880614702749234,-99.9690029950443,-99.99746817559708,-99.98807352080524,-99.8759252162535,-99.47974195542383,-25.565739452043434,-29.059450735059244,-26.81871679487935,-23.61806372145384,-21.48424441484358,-56.598796827787965,-99.99998846120363,-99.47783757866505,3.0200522534945984,417.0247876726356,-16.481067874192476,-42.20964256349522,-21.367392740452328,-9.808966633300765,2.910440049570955
2079,CNRM-ESM2-1,-11.822832307479258,-99.97647096075036,-99.99820582718336,-99.99113967208099,-99.9021512833497,-99.57121513812012,-30.019429985742473,-33.656901027095955,-31.34129514420968,-28.130807487966024,-26.002506725508866,-58.91614126615582,-99.99999269518999,-99.56796878749732,1.1063715784322081,429.684879350706,-19.940527453901623,-46.02197731746855,-25.79726743461186,-14.002422421907234,0.470395566529955
2080,CNRM-ESM2-1,-8.485126087036098,-99.98214461443689,-99.99874095423958,-99.99347590310474,-99.92272931675681,-99.64659338747227,-30.291029041472793,-33.98143763805198,-31.62510030190242,-28.25624484829975,-26.05768782038924,-60.121586304436065,-99.99999542679976,-99.64403559840885,0.3680666721483039,442.89634639469847,-20.825960595261094,-46.79843778086159,-25.934635242557626,-14.7543770147754,-0.3566672644525482
2081,CNRM-ESM2-1,-6.12333443199039,-99.98620990305427,-99.9991036732951,-99.99510792138082,-99.93829986275892,-99.7030784072187,-29.641094888798094,-33.57808189843193,-31.086919462992125,-27.617774536692995,-25.303762263680905,-59.67840393667568,-99.99999712744467,-99.69694331239745,2.3589646927257624,486.8967550847529,-19.003372756854613,-47.66904682166773,-25.140259542269515,-12.661266294874384,2.458178278407654
2082,CNRM-ESM2-1,-9.040049462291178,-99.98970138748058,-99.99938844939341,-99.99648682889286,-99.95255249031149,-99.7566214314486,-32.90980724281918,-37.09714945677334,-34.51039020816413,-30.802305559859533,-28.30312708435594,-61.52904629921062,-99.99999827200318,-99.739053910562,-1.1697161397656197,513.1113350138369,-21.042015268795804,-51.93190752107198,-28.147177157125945,-14.557753770024885,3.088383680637414
2083,CNRM-ESM2-1,-5.173197084066894,-99.99225214653795,-99.99957621446272,-99.99744062347884,-99.9630335549018,-99.7993390958549,-31.70273729253227,-35.55969857153429,-33.07911547686704,-29.505978324154892,-27.182972878458823,-61.5635125082257,-99.999998908518,-99.7745192425168,-0.7637972428899631,532.8638900947662,-20.76031403601224,-49.14211229520087,-27.039308214975232,-13.26078991489238,1.5774925488440992
2084,CNRM-ESM2-1,-6.510530346005428,-99.99392838241275,-99.99969476498234,-99.99805984682317,-99.96998099142932,-99.82725174031003,-30.067741793520362,-34.26526131916536,-31.660977649518586,-27.754975212495246,-25.139511769953195,-61.31360902131654,-99.99999931473998,-99.79419445542698,2.2218900873900216,598.9088788964323,-17.826523714805944,-50.329056021578516,-25.012524423665127,-10.211780962406003,6.930036464708809
2085,CNRM-ESM2-1,-6.800914907886679,-99.99557073081527,-99.9997957723689,-99.99863713253497,-99.97701240479363,-99.8617316499459,-34.6253301642881,-38.65471088055479,-36.085521458241445,-32.400971668737675,-30.005939250214897,-63.970246623821424,-99.99999957772901,-99.82297459565272,-1.3929264351652204,612.027013936034,-22.023584972100153,-51.694460886602606,-29.729818742995416,-13.60511507254416,2.7775632095319254
2086,CNRM-ESM2-1,-7.343048583229017,-99.9968743593544,-99.99986816386273,-99.99907563219396,-99.98287297994992,-99.89309683954403,-37.42339560139858,-41.72362105673305,-38.99789146229994,-35.21597151933425,-32.57655713034809,-66.73911458969638,-99.99999975324535,-99.85360379911735,-4.937125447909974,627.8843132670354,-25.349038671741162,-55.293615637077835,-32.39819041790706,-18.29413293382478,0.2262625472020782
2087,CNRM-ESM2-1,-7.821307927540444,-99.99765974298899,-99.99990958198023,-99.99933277008557,-99.98650693679483,-99.9124159449385,-33.532229247311584,-37.881951491010724,-35.13216191225963,-31.295252509029638,-28.676558879514513,-65.47412711728599,-99.99999984793459,-99.87076696261656,2.8632638464896942,707.8071112837736,-20.570525161972114,-53.41587766461523,-28.471030204290525,-13.047570457480917,4.270637658447041
2088,CNRM-ESM2-1,-4.948153844268233,-99.99828442074595,-99.9999392752718,-99.99953024705754,-99.98965562442541,-99.92919367782186,-35.05983743301383,-39.468700001915124,-36.70281085355961,-32.79716940223666,-30.111475854472168,-66.90483286739381,-99.99999990738951,-99.88836750633614,2.6702792094169148,747.1760791777004,-21.943045028461583,-54.902797897572825,-29.961884913946758,-14.470515538710139,4.402747665800715
2089,CNRM-ESM2-1,-9.753384636458707,-99.99877174329211,-99.99996014566692,-99.99967662033966,-99.99226001527278,-99.9443458832549,-35.96777489679269,-40.10479407548224,-37.482344753087695,-33.795675394237016,-31.347731799239178,-68.58257036160032,-99.99999994369301,-99.91135537277783,1.7066323205783718,767.5728959390308,-24.323800907157192,-53.803728684146,-31.07673388006418,-16.182241596215153,0.27263713793514505
2090,CNRM-ESM2-1,-10.070839883078497,-99.99915897093017,-99.99997503073158,-99.99978807487044,-99.99450871717833,-99.95806291879407,-39.453182882880945,-43.745466524601675,-41.11210957257532,-37.2658553260692,-34.56903412478257,-70.45832610647528,-99.99999996621203,-99.9322528112528,-0.27661071049812636,792.7544544683949,-25.33644192770779,-58.08632352999328,-34.46809167400692,-20.43819188888144,-0.9512580515527902
2091,CNRM-ESM2-1,-11.759941562633058,-99.99941410655813,-99.9999840573367,-99.99985835360839,-99.99601111049931,-99.96776342425777,-38.86330649987404,-43.34485706553588,-40.537882438268625,-36.61693503905572,-33.86823425239388,-70.00388177322034,-99.99999997966077,-99.94729248065364,1.605596715390023,849.2596476895407,-24.14497520747395,-58.50052588488783,-33.67544628956096,-18.625996706245772,1.0560029088726397
2092,CNRM-ESM2-1,-12.855261181368682,-99.9996006008563,-99.99999005725167,-99.99990720322475,-99.997141527223,-99.97572960299753,-39.85470329283225,-44.21161415461772,-41.49160213460971,-37.62300983718371,-34.94497020646552,-71.26789929719473,-99.99999998782907,-99.95718449741265,-0.6656712746027527,860.0418609361235,-26.387285789213067,-58.381463402212866,-34.78605405329473,-20.976755867850294,-1.3815653278585294
2093,CNRM-ESM2-1,-8.25185608311767,-99.99972391912428,-99.99999373009202,-99.99993841567151,-99.99791572435086,-99.98140583456563,-40.40068897122091,-45.14646709707459,-42.20860367226537,-38.0169125847469,-35.07802982208567,-71.41036837089766,-99.99999999292301,-99.96395514804759,-1.633207608631193,918.4883197728486,-25.395289824216587,-61.82437630852354,-34.91257370337888,-18.857761677717143,2.711074932963493
2094,CNRM-ESM2-1,-10.775490741489058,-99.99982252319316,-99.99999642443828,-99.99996154625687,-99.99859426057209,-99.98672174639317,-44.73526364886714,-49.37228580973778,-46.64645239637102,-42.44287801946784,-39.53921966370092,-73.36159332681602,-99.99999999592946,-99.97103992503956,-2.4372196883493458,945.152538866808,-27.7423100876176,-64.78032222598728,-39.40762420546218,-21.29637909450388,-0.6528570598960551
2095,CNRM-ESM2-1,-7.959514915691656,-99.99987677143318,-99.99999776306564,-99.99997401899662,-99.99897231194427,-99.98967147792975,-40.28935269372504,-45.12459958836828,-42.12596694502376,-37.891896003300054,-34.898843976812024,-72.92860682363569,-99.99999999758876,-99.97519518435635,1.5629877878119203,1018.4962678179335,-23.99428760241183,-62.247559541276445,-34.770733691851675,-16.84863534642701,3.798097231132948
2096,CNRM-ESM2-1,-10.33017521971573,-99.99991433797447,-99.99999857014929,-99.99998250556223,-99.99924527746568,-99.99193450899305,-40.405432100847015,-45.27284772417537,-42.33265014412542,-38.01327240341368,-35.04888781315688,-73.43535699278553,-99.99999999857869,-99.98015946104488,4.938128214253434,1112.412976323584,-23.69747590516741,-62.691239096264695,-34.875993380164246,-15.619060937893325,6.570833984655206
2097,CNRM-ESM2-1,-13.819384541399305,-99.99994493705088,-99.99999917989525,-99.99998931737959,-99.9994889429844,-99.99409604795711,-46.009802843280745,-50.956338089615535,-47.96127419017805,-43.55380063727542,-40.39487837386106,-75.92083298472622,-99.99999999923313,-99.98529429893989,-3.6244726258105375,1177.8349398073083,-29.52609666150785,-67.32931991764907,-40.26954107717049,-22.241732164719263,3.34823818459013
2098,CNRM-ESM2-1,-7.710581276068929,-99.99996186834966,-99.99999948240173,-99.99999305197727,-99.99962684763332,-99.9953956969182,-40.94987090292884,-45.8711304643022,-42.813093977224796,-38.527108495240256,-35.46964666854494,-74.8223998232628,-99.99999999954295,-99.98785857687615,6.912692655832475,1285.2507528134784,-23.783738962684083,-62.85490970061237,-35.25315794532862,-14.879989648868575,5.704195961940969
2099,CNRM-ESM2-1,-7.979644720661638,-99.99997485642864,-99.99999969370171,-99.99999564155542,-99.99973892869424,-99.99659876188566,-44.73042008464467,-49.70491790109401,-46.65228339216184,-42.274667984115474,-39.03390538861936,-76.16246279254656,-99.99999999973834,-99.98977652327783,0.7449423558094193,1385.091218466804,-26.58599201579981,-66.87135295820461,-38.85709168257375,-17.757393523979747,5.639217452204738
2100,CNRM-ESM2-1,-8.479043503576456,-99.99998315117669,-99.99999981840423,-99.9999971862751,-99.99981493642368,-99.99748042957839,-43.563246339715874,-48.60335083310178,-45.4807376485587,-41.07203294415683,-37.89663379476844,-76.3649637665788,-99.99999999985235,-99.99143037954603,7.4396760792723615,1518.7850202836585,-26.755145852661563,-65.80794828844517,-37.74040967121886,-17.696796894070367,5.820339764117927
2016,MIROC-ES2L,-3.894502119056509,1.1333544771818138,0.4720653468508029,0.9022672762143413,1.4406354101503593,1.8394624794900283,-0.106181596726862,-0.5909891705532466,-0.333631086575481,0.036769360453070554,0.35159358529346374,-0.046766780529328145,-1.554654369141226,-0.3602391993026699,0.2450320665633443,1.1149978954478863,-0.5083619082995094,-1.3681603602582881,-0.8658797855825684,-0.11403544615995465,0.2930346836896458
2017,MIROC-ES2L,-0.9089918554938903,2.4796614513924897,1.5350684924015479,2.1535622635559637,2.9203506495353526,3.5318406795086466,0.07316046940313292,-1.0303924719615831,-0.43556032769990205,0.4341701810360199,1.1362573320951697,0.5253289820634333,-1.941817220325166,-0.8398606422848176,0.9615664216440223,2.433278865183862,-0.5842700379766808,-1.1933377999916606,-0.9395387743515893,0.08670221551392299,0.7681511151619435
2018,MIROC-ES2L,-0.17757418829621452,4.036995988080294,2.653739286891388,3.586689943808752,4.744650720107346,5.797957754422667,0.3318407899149278,-0.47445812728295067,-0.03463470413783698,0.6495980263697687,1.1796760850913968,1.0299945818197043,-2.1233644525677526,-0.29717608721279154,1.4046398624181222,3.5114758448548153,-0.4689319800564695,-1.286197445092423,-0.8096218828430368,0.16793553979670417,1.0987329868091278
2019,MIROC-ES2L,0.747596944601181,4.7382163457103,2.5793409254082356,4.013813039660019,5.920378545797456,7.710028306998717,-0.7106322443472202,-1.2145264209799,-0.921482926092676,-0.4548763422462021,-0.027879379778872337,1.01771137153156,-2.413755397694803,-0.3390025371160843,1.6821353406496709,4.370468496630445,-0.24491517981840571,-1.2485443756022563,-0.9165423910290404,0.29868660072518427,1.1715319321212991
2020,MIROC-ES2L,0.04024076025719303,3.3555194650426445,0.2552396796966061,2.313730307714179,4.982387336533067,7.5243034219311555,-2.7881725127541723,-3.3487415544735555,-3.0422150670850745,-2.507939816076332,-2.1412807731693517,-0.6558273766985034,-5.341045652953557,-1.9193704850958726,1.2267565403941472,4.582832318574942,-1.5857503847712007,-2.6574484463564563,-2.1242331184007868,-0.22220165097226463,0.5483343238994642
2021,MIROC-ES2L,-0.48771217018220847,3.76736703649978,-0.13018132953734884,2.391363078175668,5.850814354283584,8.967161561034743,-0.9761491495699715,-1.2658120301977105,-1.090568434509076,-0.89993244145401,-0.7928603957572111,-0.9537659922648767,-6.507306471323872,-2.4317960822759277,0.8842237047331114,5.224346833099208,-0.8020706896353536,-2.5272278908662216,-1.4955479862725163,-0.6248024184093759,-0.03531697767784392
2022,MIROC-ES2L,0.06684492547548437,5.442080523253456,0.8268843554602334,3.744084987911278,7.99779365475719,11.772474676723576,0.3207104224646651,0.08325544139697882,0.21051255073067932,0.4164316956856595,0.5636902146505918,-0.9264940899747498,-6.871072477488744,-2.4274007011361842,1.1572437981245631,6.456256459992854,-0.43013619671410375,-2.1036855137685206,-1.330831524929199,-0.1315004766412886,0.21560022673360543
2023,MIROC-ES2L,0.09045501527693567,6.69019843504699,1.3668551811366836,4.671012853953083,9.678729419067377,14.082457532900673,-0.17955169509314972,-0.45284591672797303,-0.3049237468192634,-0.10923411953758233,0.05993858618493775,-0.43968378695061205,-7.606637740153861,-2.336351967359762,1.669596395752193,7.993035087176759,-0.39299166484493275,-1.5313563415949338,-0.8713553002280161,-0.18160385398827694,0.36726815846370714
2024,MIROC-ES2L,-2.5459333127394346,6.841161192772582,0.754721240788947,4.579030575179521,10.078484190608329,14.777426234013191,-0.6287727584081804,-1.267699769252062,-0.896287797477624,-0.46057491334777767,-0.14923758556187883,-1.1368698788793596,-8.691165440328186,-3.363836203740189,0.9623852059724936,8.179993406445082,-1.2109423287163523,-2.2020231978028404,-1.5520014362519263,-0.8589974054768357,-0.27140403146546344
2025,MIROC-ES2L,-2.5571263951210232,7.140243410659908,0.048048916524612295,4.564320852394466,10.937456437446258,16.246595107076157,-0.7698011785092551,-0.9660559715869654,-0.848129542844811,-0.6962180605828983,-0.582376125948314,-1.72949293180229,-10.180391521946408,-4.51246445443555,0.5191089838966656,8.447122583950327,-1.189176147007165,-2.7220768170039067,-1.9210866280124472,-0.7620815581307672,-0.398796895464435
2026,MIROC-ES2L,-1.4976955687058924,8.207559506398908,-0.29554848636689224,5.137302755426676,12.850134309325888,19.342028772773332,-0.5596588511584843,-1.2360165125186229,-0.7941070610716361,-0.22331209232174798,0.19168024302733677,-1.5065786405223103,-11.23647997013702,-5.151956539540114,1.2917148179449,10.099673753894194,-0.665128959882616,-2.256662711394861,-1.3891368339236432,-0.19386082365674406,0.21966315191768165
2027,MIROC-ES2L,-4.723716194842287,8.474809902946223,-0.960336286396346,4.912866255762771,13.83240294649639,21.189623209787545,-1.373478276884288,-1.731711076069864,-1.5238827678140665,-1.1665969010944965,-0.8880649190228906,-1.5631942413322275,-13.553595945766709,-6.254041515973152,1.7299373044767696,11.288813659001736,-0.8778101881150191,-2.7645504208115823,-1.5563951496478934,-0.3021116296983206,0.06745520337019692
2028,MIROC-ES2L,-2.516243694550946,10.340706258147314,0.1033477683195505,6.483669171894868,16.12344177360756,24.28873750850307,0.256776875852438,-0.2519426864826313,0.02379756573394065,0.444917560277891,0.74592637448192,-1.5139242438318046,-13.782433324962645,-5.9870251214867,2.2561450571489283,13.283291520091554,-0.4066280096460484,-2.307232950022431,-1.3873073565419225,-0.10338112105590103,0.5888501004733947
2029,MIROC-ES2L,-5.06782231382118,10.891578775807753,-0.05592873532697107,6.83323181464448,16.92000832160332,25.531388053903157,-0.34768312777372357,-1.0317985396195661,-0.6613866074652308,-0.15425738640635345,0.2297694610401413,-1.7754297267518926,-14.70061741760175,-6.7832791014257765,1.8314972542020636,13.869972334249129,-1.1370610937331993,-2.7189833570662914,-1.97234643344395,-0.7758737478065547,0.0609657862326296
2030,MIROC-ES2L,-0.09499894961915167,11.818780710469179,-0.15836759653635735,7.333150975599412,18.57562732949207,28.297169567449476,-0.6907602350496145,-0.9367945033798453,-0.7905084179522293,-0.5299879450603728,-0.2733934320892306,-1.1174638511218749,-15.836005149960487,-6.908634049833839,2.9990914931584456,15.749828666915041,-0.3802828282809312,-2.1178733923503845,-0.9778826105452998,-0.001079592593233869,0.42875046390732136
2031,MIROC-ES2L,-1.5127452846850464,11.241693872519342,-1.8746737585247697,6.16700183229939,18.75405828339909,29.571486521221367,-1.8863387297007206,-2.6967735545064375,-2.211989455340946,-1.5344486825349613,-1.0940188300595732,-2.7741209415048096,-18.22750502577762,-8.728754388902127,1.7412660306652894,15.67451413129985,-1.1844033107899998,-2.5116690144525466,-1.8124561299778907,-0.8172543383296649,-0.43080450226064915
2032,MIROC-ES2L,-5.21058322977569,10.846503952752528,-2.8309870218424127,5.580720133124206,18.577647715278744,29.804031210047064,-1.4427765478693844,-2.2427824408582597,-1.7831101151729145,-1.253909316385804,-0.8311876206772539,-3.576704225584387,-19.696571731181177,-9.945726574732639,0.8888953710419756,15.92964005120983,-1.8684894901697613,-4.179263289002826,-2.8949102509427393,-1.0103964939501053,-0.41046435667179587
2033,MIROC-ES2L,-1.7026486394887463,13.86593379635903,-1.134744695666079,8.127965770370981,22.3818695235656,34.660755629515336,1.1047079801998594,0.9203744906271405,1.023041798100488,1.20113925094385,1.3382916808780676,-2.3802075206604156,-19.249579434479678,-8.929238189059529,2.650192118871497,19.500264502301153,0.19561375973231598,-1.5276822312237548,-1.0684778597264244,0.6655977919522993,0.9319857600638269
2034,MIROC-ES2L,-1.8820203953854087,14.269625572177723,-1.653043289085132,8.171608562701937,23.350827533079134,36.550627776879786,-0.9114022632769947,-1.1135966405232511,-0.9928677964734067,-0.8200652041171708,-0.6834675651242295,-2.5817152959681677,-20.70162548386914,-9.803433172549457,2.794546762051664,20.418608664471954,-0.8373975654232979,-2.413680104610272,-1.2569400899998695,-0.3731736953831555,0.4020356233251787
2035,MIROC-ES2L,0.0683763041301022,12.64761674794148,-3.845327599751003,6.168420868164137,22.43395674098194,36.519304560184594,-2.729601802105852,-3.2852284096463458,-2.9451013528454917,-2.4437286718980267,-2.0312217839504654,-3.836316451089339,-23.468078008726387,-12.087544230167058,1.5575454806980416,19.38048852292317,-2.04197591324935,-3.917490971125559,-2.703850510856687,-1.1078863109143744,-0.3300196057644867
2036,MIROC-ES2L,-1.390308248579053,13.362687890932069,-4.599105025986672,6.34029943670924,24.1003522069696,39.3356459746359,-1.4023303117911445,-1.9983214337519484,-1.658836721220558,-1.02010850675468,-0.44647815007724523,-3.3857469392780724,-25.74538573980649,-12.273735984931955,2.893354995388897,21.20311673560696,-0.6446387269277432,-3.410651606337791,-1.772811616666492,-0.08438946686085691,0.6604490133906316
2037,MIROC-ES2L,-1.9094081523257533,14.354218628329551,-4.653945565068618,6.84924049873219,25.70296394775944,42.19107368013726,-0.6501745382706536,-0.8014827960657556,-0.7129302675029869,-0.5782027980501536,-0.4828706382595138,-3.408943978565293,-26.800661660936246,-12.97120007005239,3.2614204650877276,22.863245059210904,-0.5904785436704363,-3.1982427706946104,-1.4732664838968734,-0.3566542842968978,0.8642751139225345
2038,MIROC-ES2L,-0.45804678427793233,15.98392084037461,-4.217406991212258,8.056902151272238,28.023126461438565,45.85926721966236,0.04491381962419272,-0.04897484157213583,0.0042729472794045265,0.07874208479112799,0.1260393079512312,-3.152925697197312,-27.277981811756284,-13.273551962300411,3.3427764239306157,25.06173374578239,-0.2620152905414841,-2.2632161454298982,-1.2106796882589865,0.001710574716384805,0.7496290189904896
2039,MIROC-ES2L,-0.763104324518038,16.498873589438112,-4.9983405561664584,7.987995185103047,29.50048182201268,48.688451916759526,-1.0521271122361342,-1.6431407763952133,-1.264737141398664,-0.7612012198345397,-0.42454086250354184,-3.356062073066318,-29.042919558110206,-14.277960817721812,3.638786373693126,27.033451317506547,-0.40605777279260624,-2.622694667577248,-1.31801449018496,-0.1840090200724953,0.40251565959346536
2040,MIROC-ES2L,-2.9307935529171214,16.647855504155018,-6.249864583943721,7.538877451615145,30.551862949764995,51.47482809010269,-1.6970500237827646,-2.4849623100159923,-2.011422356354442,-1.282994458558595,-0.8158384288057263,-3.8772619367508643,-31.29717383394696,-15.535646398448877,3.9121032240750697,28.92548316195692,-0.6277162651322221,-3.592807204649411,-1.3280899606094798,-0.12563347270165837,0.4218075487151162
2041,MIROC-ES2L,0.6312297499777131,20.269830134638834,-4.424445963632328,10.454794741747108,35.421975898101124,58.83157780895727,1.024601740894604,0.43180367004047593,0.8490573949207603,1.3377372851105962,1.7119451177807221,-2.537227107273987,-31.899426123476438,-14.77200190433068,5.977686271895233,34.16367813190456,0.7345519540372103,-2.62633015048906,0.06042137038251294,1.4992175408024222,1.7645365474486716
2042,MIROC-ES2L,0.3258813971115826,25.928771480941926,-0.8961876159568116,15.143928073187162,42.75794091960638,70.00907996066519,2.3746827456958997,1.666037051135083,2.1173763539914514,2.8122109472668244,3.580890148810556,-0.5450001854116426,-32.026363576655775,-12.962740339192935,8.966479731922483,41.36622692076271,2.051236821029112,-1.5715219102125986,1.3522321724663389,2.6232151042598018,3.589097761782018
2043,MIROC-ES2L,0.18637320733640994,27.446696423774796,-1.0593889656573263,15.88580426088495,45.61552512436214,74.76052024942929,-0.2694825512397747,-1.1112260078436131,-0.5917543803632741,0.12120782475320002,0.5994108415231736,-1.876425063172782,-33.33000917848963,-14.339612356817389,8.09249706851043,43.49376136206938,0.08489461787698493,-2.0167228028270645,-0.39612218153025625,0.45873639766849106,1.8973905002675993
2044,MIROC-ES2L,0.19453446737911495,27.413784898697703,-2.6052556714533326,15.247074651034008,46.46598108116233,78.03146366367946,-2.043043198317973,-3.094167564424477,-2.4249829534501055,-1.4682615294874468,-0.8029965337009837,-2.511571130673107,-36.145909298559644,-15.901847704214445,7.766934173930395,45.58031466372191,-0.49749064218923,-4.50366823468074,-1.3339021116820504,0.0473906580356509,1.1183331192017354
2045,MIROC-ES2L,-1.4701017206892986,30.78908409147254,-1.3274081064369891,17.786358352071808,51.14710571975698,86.3055217504276,0.37099159623463773,-0.30471662696226476,0.14814483408751578,0.7462539828187786,1.2381888800226504,-1.8340121844244273,-37.23273094454871,-15.464431657771982,9.598833325974066,51.14251206685462,0.6318105873452162,-4.030574683451375,-0.32182692590444484,1.139986192543252,2.1498447526166893
2046,MIROC-ES2L,-1.0897608522788094,35.771366562150476,1.3909842892181334,21.903588805184306,58.48881802667316,96.15152870289702,1.9005524576340305,1.4424157104260038,1.7538968061519666,2.151809683683137,2.4807807399476856,-0.9759596654772995,-37.149881180520964,-14.303516045910115,11.355816499833725,58.267873333259644,0.9442450247763468,-2.3018948102642645,0.6456329748247391,1.7982538881666565,2.833230417814287
