region_list,model_name,model_cumulative,burke_growth,burke_growth_5,burke_growth_25,burke_growth_75,burke_growth_95,burke_level,burke_level_5,burke_level_25,burke_level_75,burke_level_95,newell_growth,newell_growth_5,newell_growth_25,newell_growth_75,newell_growth_95,newell_level,newell_level_5,newell_level_25,newell_level_75,newell_level_95
Central African Rep.,ACCESS-ESM1-5,-20.860001345225378,-99.99999999355978,-99.99999999988708,-99.99999999860079,-99.99999996713012,-99.9999997632551,-41.038956869854296,-45.98986119225087,-42.88454450328716,-39.09064293591315,-35.87310523253821,2.829502910012316,-99.9999999991639,-99.9974465719,140.19623519253273,5112.407925687595,-30.98375868841015,-59.29872789582654,-44.98713453824368,-9.443122695110285,-0.5139363309576634
Sierra Leone,ACCESS-ESM1-5,-9.410679093363006,-99.99999997664037,-99.99999999953776,-99.99999999516311,-99.99999988122742,-99.99999921626491,-32.99700794912227,-37.02339381131342,-34.52196630875406,-31.347274946196002,-28.7789018499647,-31.278777147411553,-99.99999999681627,-99.9989431750129,119.74780824649442,5242.403903478149,-24.79075998191822,-52.35714918081645,-36.23442948980882,-6.312156798780466,0.12573299765874726
Gabon,ACCESS-ESM1-5,-5.344446385856372,-99.9999999179953,-99.99999999783655,-99.99999997964328,-99.99999963983186,-99.99999770106389,-36.64552204425334,-41.20856190009224,-38.34904980861483,-34.858261137719474,-31.896387858091824,-0.4581961045240057,-99.9999999862109,-99.98930789334304,170.329618151465,3289.2567362002596,-29.64860008384929,-55.79749632003288,-40.66091593313544,-10.35922047852327,-0.07688422563503329
Brazil,ACCESS-ESM1-5,-32.10180716860703,-99.99999999992113,-99.99999999999936,-99.99999999998845,-99.99999999943437,-99.9999999937457,-46.764777614161936,-52.12905985663935,-48.73333532505762,-44.66409128538539,-41.13733684480678,-47.240908410947085,-99.99999999999697,-99.99977700674901,106.43955957213412,13562.675480377475,-34.29945546330704,-67.37797991015582,-51.819157314472875,-11.685355034795638,-1.0050080394464858
Liberia,ACCESS-ESM1-5,2.3477214263060153,-99.99999938667055,-99.99999997738904,-99.99999982455286,-99.99999764321353,-99.99998728666355,-28.124749265999572,-31.57698713169027,-29.440688012833693,-26.708170162418664,-24.492016236107816,-0.5942813135592917,-99.999999870161,-99.9859811269973,112.8829984266877,2894.518918297215,-18.39789137253619,-42.65611560160091,-30.21016291320483,-3.4217369112055613,3.947517605039724
Costa Rica,ACCESS-ESM1-5,-84.62110168987674,-100.0,-100.0,-100.0,-100.0,-99.99999999999999,-69.31232195368034,-73.754971512091,-71.1333863381137,-67.0346375298656,-64.16488753434611,-91.14912266789545,-100.0,-99.99999999999325,-32.915788181984254,3584.3901918102815,-70.91242782587288,-92.65451128161419,-87.22006129216176,-52.17507337652313,-41.1762348947574
Congo,ACCESS-ESM1-5,-21.220234511339655,-99.9999999821453,-99.99999999964456,-99.99999999593972,-99.99999991344666,-99.99999940194932,-41.74795386164355,-46.75971703010584,-43.60722945855138,-39.781030822000865,-36.51783635368935,-2.285718602910997,-99.99999999798757,-99.99584882243957,101.58844253372557,4233.017301834486,-33.67608240797732,-60.9298858766629,-46.09141892697815,-11.564988188029135,-0.42708163183697917
Somalia,ACCESS-ESM1-5,-29.5376167492591,-99.99999354768342,-99.99999987777986,-99.99999864249214,-99.99996898202109,-99.99975563311214,-36.35095194090297,-40.82304905162412,-37.98008400083097,-34.626152948774404,-31.739168154817886,10.367138160423561,-99.9999993976731,-99.26570267138052,1568.301719486005,61692.91260726474,-20.79233560299501,-49.60147285510653,-40.07454903495873,-3.6081156564033625,10.398345997469146
Thailand,ACCESS-ESM1-5,-22.64453962159757,-99.99999999889098,-99.99999999998569,-99.99999999979676,-99.99999999343272,-99.99999994089272,-36.895707613073526,-41.40812904200699,-38.55396072969688,-35.124185265810446,-32.16956732154647,-37.837888751021296,-99.99999999993463,-99.99871659421606,109.67501898250886,8608.299495778283,-26.242334568066262,-60.779881199436375,-41.72288619896641,-12.673521827246397,0.4423606964461923
Nigeria,ACCESS-ESM1-5,-20.336376688097456,-99.99999998561965,-99.99999999976484,-99.99999999700387,-99.99999992515805,-99.99999942393362,-41.26462734772199,-46.0437504990216,-43.04152025125999,-39.31662041015224,-36.192648141919335,16.30878620605271,-99.99999999863779,-99.9945093717037,326.5684176935015,8161.857901077051,-27.91819792552318,-57.184311394018614,-45.17283967739358,-1.874805020122114,10.837138031469692
Côte d'Ivoire,ACCESS-ESM1-5,-14.385794730730339,-99.99999999319071,-99.99999999988532,-99.99999999854003,-99.9999999643253,-99.99999971280566,-35.98297426479553,-40.48738995632031,-37.657439949384695,-34.23459444228125,-31.289882152355208,-3.0524623570077902,-99.99999999940218,-99.99768548245181,104.59904525675856,6005.714958123232,-26.62069337841782,-56.35102313932996,-40.06864096967571,-8.735378940542116,-0.1815414164503454
Panama,ACCESS-ESM1-5,-17.609398236453146,-99.99999999175961,-99.9999999999277,-99.99999999890505,-99.99999994957216,-99.99999930524179,-46.28935308012837,-53.026816351314885,-49.2263604431382,-43.09562815844426,-39.56460408944545,-95.48649249989973,-99.99999999998755,-99.99998084436066,-31.991759327695014,3107.1590340147764,-54.20811052997642,-80.27990082706954,-70.47849297607601,-39.28218373352199,-20.12949218721643
Guinea,ACCESS-ESM1-5,-41.541689591429034,-99.99999999997917,-99.99999999999983,-99.999999999997,-99.9999999998493,-99.99999999846179,-44.10665621119897,-49.11325527477136,-45.92637214979975,-42.06743996837915,-38.881044148068575,-76.57024789172675,-99.99999999999916,-99.99994403533024,57.821954830505774,9309.896809984044,-37.874754758374806,-68.89171469040136,-49.23150258246405,-20.245665355828454,-3.709742628984105
Guyana,ACCESS-ESM1-5,-67.48458107025866,-99.99999999999999,-100.0,-100.0,-99.99999999999994,-99.99999999999898,-44.42770240697816,-49.39217062794745,-46.26607705149439,-42.40121072356455,-39.33842891867329,-84.15965718304129,-100.0,-99.99999954394603,63.53222898590136,17272.000081658043,-45.16009503490933,-76.20400310598974,-56.37150151594885,-29.226950403950084,-6.352766708322748
S. Sudan,ACCESS-ESM1-5,-45.55806352913171,-99.99999999760038,-99.99999999996597,-99.99999999952645,-99.99999998715549,-99.999999889718,-43.514438822453194,-48.925476649104624,-45.533367211851896,-41.35132840421457,-37.87036334135486,-4.704194054673455,-99.99999999988212,-99.96688511060962,122.2183577204822,6736.287638335089,-33.01771422993285,-64.06174277745134,-48.92656818447558,-14.421625536477766,-1.2322151534056545
Venezuela,ACCESS-ESM1-5,-52.060832171351734,-99.99999999999952,-100.0,-99.99999999999994,-99.99999999999561,-99.99999999993668,-49.12085073396605,-54.40581197506378,-51.061431040525186,-46.95828421958641,-43.5664652716687,-80.3635504662788,-99.99999999999999,-99.99996360320273,19.820298494855866,16155.516691208708,-44.151411365174226,-76.42988681207001,-54.935570738610444,-29.50532056230858,-6.307248927059917
Indonesia,ACCESS-ESM1-5,-5.825214281425106,-99.99999943202225,-99.99999998240689,-99.99999985809313,-99.99999768217535,-99.99998705860023,-27.64986051148879,-32.73582976733857,-29.626208058918337,-25.617393365397323,-22.79392947610762,-21.68242600553661,-99.99999995912279,-97.36246473256054,39.47532662622461,3019.303987376684,-20.29619158348566,-54.5515634608724,-36.37584637635745,-7.710300088179414,1.2286831187485336
Philippines,ACCESS-ESM1-5,-15.736094707123893,-99.99999806968461,-99.99999990908246,-99.9999994041243,-99.99999338095509,-99.99996844197729,-19.923676594464045,-22.494301717983557,-20.886387204377744,-18.814326696701254,-17.36543486140276,4.138157800137776,-99.99999977812865,-77.33272466306364,57.0452524372144,3328.686116751293,-3.2840988596253173,-32.25907894870046,-21.318875440795473,-1.1472843669012411,7.2115712373440335
Cuba,ACCESS-ESM1-5,-76.32889537483955,-99.99999999999993,-100.0,-99.99999999999999,-99.99999999999952,-99.99999999999532,-45.43769427357262,-49.64643534637106,-46.99486336410125,-43.533460097332366,-41.12374477710292,-62.26325987295007,-99.99999999999999,-99.99998897485274,209.1887010261364,10607.281742441863,-40.87320757293399,-71.68028269615458,-50.83959154054693,-28.79709875995686,-15.59310865385601
Cambodia,ACCESS-ESM1-5,-9.796444691492901,-99.99999999934609,-99.99999999999271,-99.99999999988782,-99.99999999610112,-99.99999996051356,-33.404005555538696,-37.621143766691176,-34.957855401590734,-31.739009175269352,-28.982946287077837,-31.098218325897456,-99.99999999998191,-99.94129573350355,75.00544805929775,12775.517410366107,-18.47532364476131,-55.39080490225086,-38.442904890019335,-9.912217784513242,1.0939306903177302
Malaysia,ACCESS-ESM1-5,-9.685343249431988,-99.99999971923074,-99.99999999213888,-99.99999993094765,-99.99999884384843,-99.99999302534364,-27.271113700524452,-31.86015412911135,-28.963754055399892,-25.455941529184656,-22.78926366424554,-16.10553034503009,-99.99999998389264,-82.68925346717785,35.87167168007534,3953.6614646709377,-17.10599237754247,-51.9753242837082,-34.35990280565175,-5.76765636028721,0.27172999013245425
Benin,ACCESS-ESM1-5,-17.276270884946353,-99.99999999865449,-99.99999999998397,-99.99999999975655,-99.99999999213814,-99.99999992404037,-40.94657442299224,-45.76480117822723,-42.72107296165467,-39.06918753249633,-35.90917886209356,4.368656994546627,-99.99999999995504,-99.93231984730724,107.85517286110698,8973.834187306396,-23.987117004628452,-60.25235347397763,-46.009246961080436,-6.961332103565119,2.5399234674923976
Ghana,ACCESS-ESM1-5,-10.019061525980133,-99.99999999751601,-99.99999999996695,-99.99999999952756,-99.99999998607157,-99.99999987318067,-38.16053658081023,-42.79939957302356,-39.86039988780598,-36.36013882840009,-33.34543682527497,2.598199242290977,-99.99999999990993,-99.88362910197534,101.96117442248811,8431.486445844348,-22.139480269700822,-58.17225542989733,-43.1198195234995,-6.692626808667823,0.4481877904227459
Mali,ACCESS-ESM1-5,-56.64039933082153,-100.0,-100.0,-100.0,-99.99999999999999,-99.99999999999987,-54.415087335530075,-60.01223175787074,-56.56487848427921,-52.14682034273217,-48.33721411217663,-66.43897537289502,-100.0,-99.9999803772819,78.66145435001607,49261.27450136667,-34.217883621393185,-76.00206707820941,-61.31870076430643,-7.682559240389245,4.732674193543864
Sri Lanka,ACCESS-ESM1-5,-15.803198266753382,-99.99999949389793,-99.99999998669918,-99.99999987345734,-99.99999772232154,-99.9999839087632,-35.09674197260232,-39.728080919358845,-36.710400513741625,-33.15813987909816,-30.17704327342091,45.267648186963754,-99.99999998006932,-62.13204823956845,2466.0289897615967,60719.51434887646,-20.632977879648443,-51.31924775279438,-40.004206468604494,0.14439591926387885,11.223373332937044
Suriname,ACCESS-ESM1-5,-62.82699691581504,-100.0,-100.0,-100.0,-100.0,-100.0,-56.14543663551248,-61.60613900092311,-58.21463839609715,-53.85200765104599,-50.51969840439723,-78.00371033054732,-100.0,-99.9999760960961,7.447729879261761,132824.0043938083,-53.26517036656665,-84.81525388120274,-64.70742696043229,-38.50587149149903,-12.638022382441783
Burkina Faso,ACCESS-ESM1-5,-44.6414529607377,-99.9999999999855,-99.99999999999993,-99.99999999999805,-99.99999999989019,-99.99999999827965,-48.285184912858234,-53.80175881221343,-50.366829710341165,-46.0641103227014,-42.37305792889274,-8.198721731688856,-99.99999999999993,-92.92445334962116,26.66790943747767,27558.64184093658,-24.483892839868567,-72.62510786861183,-55.86011509236801,-6.2270153898775495,4.547777420512992
Guinea-Bissau,ACCESS-ESM1-5,-64.25799492647421,-100.0,-100.0,-100.0,-100.0,-99.99999999999999,-59.972672396787004,-64.2562259489208,-61.547253602976525,-57.87287473884221,-55.113282482212234,-84.1031291676806,-100.0,-99.99999900956439,64.31734931066067,27269.878118872526,-57.68242543207019,-84.87129026059779,-69.67143060515572,-36.893985408530256,-24.392481180753535
Senegal,ACCESS-ESM1-5,-72.86924579363901,-100.0,-100.0,-100.0,-100.0,-100.0,-60.1022200775559,-63.980909215008474,-61.709152631975414,-58.131272703662816,-55.3045106017983,-87.50915303813352,-100.0,-99.99999999988924,-23.785443283993295,26601.96291879486,-48.51923936972527,-77.89282375519598,-61.693713431599875,-34.005080997208054,-15.325678696907248
Greenland,CNRM-ESM2-1,26.63338282365304,3.0748327458004407e+25,6.861785695470343e+18,4.176635946651958e+22,9.315599007960359e+28,2.843854106336557e+34,144.4538890600636,79.0673111340767,114.82224117534194,202.18318408936256,289.4768613463111,4872.175285517413,-99.45531558098577,67.2713213509186,2623572916.388983,1.3475405727176309e+20,27.551971134062104,-24.05179235373822,13.231401288072608,63.49771292356575,196.4998909612411
Tajikistan,CNRM-ESM2-1,-6.183190594267374,837294790.5663289,1297122.8570922595,50184286.57825231,43254455447.51153,18925529006240.117,-13.813763002282064,-24.09374758258962,-18.150994302917177,-5.4704843156921035,4.472716631094276,492.92809810344147,-33.0559766124044,7.05838377517129,2151889.457198018,14049549476.835045,-16.0252864653962,-44.33192639986028,-23.535698946529624,1.7967237298641359,30.237617517191886
Russia,CNRM-ESM2-1,27.414142695526223,766683366.0455906,622606.3300678869,36072341.316961125,60256194015.66149,52366409493747.4,5.6208791900370425,-8.190445128666967,0.3591673213880986,16.48128133908864,28.662186442209816,757.5094279351305,-41.480381344151475,63.23576395535296,3583767.67809603,43006452732.20978,18.45201635528797,-25.296535193763173,8.553431725315576,33.87116407306923,63.57269166539643
Canada,CNRM-ESM2-1,16.309893970229194,57882253.25113456,68505.77824312534,3172893.1223836853,3538504190.8622904,2398287195772.0767,-3.9606643553746657,-16.995061163468883,-8.976595888911131,6.234526479370439,18.38488154726012,609.1392835330444,-82.41076065057098,27.74090758043932,525733.4215175052,2667599695.6436906,6.336554698268038,-33.570542407687185,1.5918090128807294,18.535562492350927,44.827001070615495
Mongolia,CNRM-ESM2-1,11.327504995776527,187781.8746032566,683.1836830720586,22157.813607352135,4679516.774627109,640029848.3794674,4.360024990939371,-6.390297364274566,0.32657895890395583,12.578491023489956,22.493065615101337,597.17976159511,-96.49349471948763,45.55898465399738,14016.805250423567,8279012.534346768,14.816787346375516,-19.99751840982193,9.813904174860976,42.885030918623976,64.91604241836752
Kyrgyzstan,CNRM-ESM2-1,-1.8675549882198328,153037.93951302514,691.1863440742696,19763.456564594446,3099286.4012740455,282374125.62819946,-23.23069320472434,-30.49171075709154,-26.11199979778458,-17.702157265540087,-11.311837989949069,350.69981318687576,-73.06018655574945,9.11565219395981,71762.51117876254,9780853.013685778,-15.574413276426707,-41.603553633731806,-18.958648038291244,-0.22021174203601113,17.99104382639897
Norway,CNRM-ESM2-1,25.306104877069878,135860.09553739766,525.726067566818,15629.1622314439,2824212.6859973646,351590733.0493647,-7.469630188246423,-17.449872327727157,-10.922932622650771,-0.05548561499746363,8.373176673607352,472.68042182049464,-97.05526840707496,21.48354869536304,21945.015803004466,4986746.168092765,4.342721673070593,-28.10363154587227,-3.6928595708136362,15.219154936509877,24.858084752881012
Iceland,CNRM-ESM2-1,33.565797952254314,2343.8170334480083,-37.818378065890826,454.1623516283176,20586.47639504492,597777.7981935083,-2.06429399043071,-11.350285844673525,-5.569531371286129,4.88548398871842,12.826515779396374,129.59239331899533,-98.59678898101923,-0.9946125077260587,708.0325953705499,19624.072932578707,3.4348407567182604,-24.011778771731688,0.7589252647032585,7.784552749319312,20.78213642955619
Finland,CNRM-ESM2-1,17.387067071580198,8370.284124735148,-56.52560397895782,1217.5004775265268,174835.17018155128,9328445.468331123,-19.283118885763184,-26.01749907768671,-21.541419933881112,-14.805323375815792,-9.99374408313587,563.0331441297874,-14.751198085989998,53.5348475770149,21708.071375120682,7810109.25058441,4.635507704375841,-31.686556868796885,-10.698226145404657,21.886475016730294,34.46561994594745
Sweden,CNRM-ESM2-1,12.208031999207659,6519.911008143554,-19.399825294544016,1361.0323976167801,84083.23139908785,2685614.242375204,-10.95175204455414,-18.042452325860157,-13.37175795787119,-6.134933092008454,-0.8992028724009171,477.22581101930496,8.247345055616023,57.62941768636371,28154.54246273762,4770153.082908232,7.390647414018514,-24.24257525444628,-2.4324742619749817,22.501242494969183,32.96547789203008
China,CNRM-ESM2-1,27.13782648746608,-76.356320017428,-99.5806987340249,-94.027679371526,167.1429273288625,4965.321881768632,-17.1966722258584,-23.6403336635438,-19.293753264311285,-13.058310321142796,-8.822675253779877,43.03411396668311,-98.8216876249584,-21.96944916251895,4155.852000100439,75436.31789247971,11.374292251336303,-35.06280043756651,-7.08633032197313,29.607391592720656,43.559457017339774
Switzerland,CNRM-ESM2-1,7.866584567358426,-96.58492800049456,-99.88268395695485,-98.92496129936214,-76.46764170576448,130.73145317392436,-20.416416026535355,-26.154573369225698,-22.22842599138145,-17.12693217351624,-13.227516003232342,-0.7497145875047739,-99.84280792921055,-81.25000643586574,90.061772113724,20855.69832792188,-3.966305925148772,-31.905925525823804,-13.562478670801948,7.183581035657511,34.23512459483547
North Korea,CNRM-ESM2-1,21.468519118917406,-99.61207306740825,-99.99165774953431,-99.90286807792394,-96.63842556259297,-65.61898907236099,-23.090026294798804,-28.460711752034218,-24.808807708731262,-20.11352854256404,-16.767650572889014,17.594094333042356,-99.99153589598441,-86.4540533825181,246.25183176211968,59213.23605981335,-0.8069418643725901,-39.249794332197474,-17.28764858913704,14.817087338430296,33.26872922289728
Georgia,CNRM-ESM2-1,2.898605598496995,-99.99920343229824,-99.99998708157626,-99.99980783989085,-99.99151619419322,-99.8904161005505,-40.655752532423094,-45.48058658215012,-42.236727058756195,-37.58746985946965,-34.493824973361356,-59.30538757963875,-99.99867825212436,-99.98280309916917,-13.86741788591579,18485.235758946346,-23.291314247323953,-50.97243323160094,-33.96804823498559,-12.509997953637686,-0.01542239455523658
Nepal,CNRM-ESM2-1,14.947780677807621,-99.20601755662737,-99.98574489729678,-99.80334992523149,-92.61168044062713,-16.58694429109864,-37.7935783652671,-42.349343031669086,-39.309939732918544,-35.07848315309751,-32.07466648686267,12.889214259351379,-99.9970709645323,-54.93880739673189,647.9174608958817,249802.67624446182,-18.235398623959767,-50.47700797946901,-30.34136279489546,-6.711143828390265,3.56534445232264
